question_idx,instruction,question_text,options,labels,options_labeled,variation,label_to_scale,mean_weights
37,"Your task is to carefully evaluate the question and options provided by the user and respond only with the full text of the most appropriate option. Do not explain your reasoning, add any additional text, or provide context. Only respond with the chosen option's text.","Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Muslims","['Never heard of', 'Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable']","['1.', '2.', '3.', '4.', '5.']","['1. Never heard of', '2. Very favorable', '3. Somewhat favorable', '4. Somewhat unfavorable', '5. Very unfavorable']","{'choice_format': 'numbers', 'direction_format': 'descending', 'response_format': 'option_text'}","{'1': 5, '2': 4, '3': 3, '4': 2, '5': 1}","{'Brazil': 0.31329113924050633, 'France': 0.4025, 'Germany': 0.358695652173913, 'India': 0.2420212765957447, 'Indonesia': 0.6675257731958764, 'Japan': 0.3014705882352941, 'Jordan': 0.6868686868686869, 'Lebanon': 0.595, 'Mexico': 0.2282608695652174, 'Nigeria': 0.49166666666666664, 'Pakistan': 0.7135416666666666, 'Poland': 0.34226190476190477, 'Russia': 0.4466292134831461, 'Turkey': 0.5105263157894737, 'United States': 0.4518072289156626}"
37,"Your task is to carefully evaluate the question and options provided by the user and respond only with the most appropriate option's identifier (e.g., a letter like 'A', or a number like '1'). Do not explain your reasoning, add any additional text, or provide context. Only respond with the choice's identifier.","Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Muslims","['Very unfavorable', 'Somewhat unfavorable', 'Somewhat favorable', 'Very favorable', 'Never heard of']","['A.', 'B.', 'C.', 'D.', 'E.']","['A. Very unfavorable', 'B. Somewhat unfavorable', 'C. Somewhat favorable', 'D. Very favorable', 'E. Never heard of']","{'choice_format': 'letters', 'direction_format': 'ascending', 'response_format': 'identifier_only'}","{'A': 1, 'B': 2, 'C': 3, 'D': 4, 'E': 5}","{'Brazil': 0.31329113924050633, 'France': 0.4025, 'Germany': 0.358695652173913, 'India': 0.2420212765957447, 'Indonesia': 0.6675257731958764, 'Japan': 0.3014705882352941, 'Jordan': 0.6868686868686869, 'Lebanon': 0.595, 'Mexico': 0.2282608695652174, 'Nigeria': 0.49166666666666664, 'Pakistan': 0.7135416666666666, 'Poland': 0.34226190476190477, 'Russia': 0.4466292134831461, 'Turkey': 0.5105263157894737, 'United States': 0.4518072289156626}"
37,"Your task is to carefully evaluate the question and options provided by the user and respond only with the full text of the most appropriate option. Do not explain your reasoning, add any additional text, or provide context. Only respond with the chosen option's text.","Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Muslims","['Very unfavorable', 'Somewhat unfavorable', 'Somewhat favorable', 'Very favorable', 'Never heard of']","['A.', 'B.', 'C.', 'D.', 'E.']","['A. Very unfavorable', 'B. Somewhat unfavorable', 'C. Somewhat favorable', 'D. Very favorable', 'E. Never heard of']","{'choice_format': 'letters', 'direction_format': 'ascending', 'response_format': 'option_text'}","{'A': 1, 'B': 2, 'C': 3, 'D': 4, 'E': 5}","{'Brazil': 0.31329113924050633, 'France': 0.4025, 'Germany': 0.358695652173913, 'India': 0.2420212765957447, 'Indonesia': 0.6675257731958764, 'Japan': 0.3014705882352941, 'Jordan': 0.6868686868686869, 'Lebanon': 0.595, 'Mexico': 0.2282608695652174, 'Nigeria': 0.49166666666666664, 'Pakistan': 0.7135416666666666, 'Poland': 0.34226190476190477, 'Russia': 0.4466292134831461, 'Turkey': 0.5105263157894737, 'United States': 0.4518072289156626}"
37,"Your task is to carefully evaluate the question and options provided by the user and respond only with the most appropriate option's identifier (e.g., a letter like 'A', or a number like '1'). Do not explain your reasoning, add any additional text, or provide context. Only respond with the choice's identifier.","Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Muslims","['Never heard of', 'Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable']","['A.', 'B.', 'C.', 'D.', 'E.']","['A. Never heard of', 'B. Very favorable', 'C. Somewhat favorable', 'D. Somewhat unfavorable', 'E. Very unfavorable']","{'choice_format': 'letters', 'direction_format': 'descending', 'response_format': 'identifier_only'}","{'A': 5, 'B': 4, 'C': 3, 'D': 2, 'E': 1}","{'Brazil': 0.31329113924050633, 'France': 0.4025, 'Germany': 0.358695652173913, 'India': 0.2420212765957447, 'Indonesia': 0.6675257731958764, 'Japan': 0.3014705882352941, 'Jordan': 0.6868686868686869, 'Lebanon': 0.595, 'Mexico': 0.2282608695652174, 'Nigeria': 0.49166666666666664, 'Pakistan': 0.7135416666666666, 'Poland': 0.34226190476190477, 'Russia': 0.4466292134831461, 'Turkey': 0.5105263157894737, 'United States': 0.4518072289156626}"
37,"Your task is to carefully evaluate the question and options provided by the user and respond only with the full text of the most appropriate option. Do not explain your reasoning, add any additional text, or provide context. Only respond with the chosen option's text.","Please tell me if you have a very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable opinion of...Muslims","['Never heard of', 'Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable']","['A.', 'B.', 'C.', 'D.', 'E.']","['A. Never heard of', 'B. Very favorable', 'C. Somewhat favorable', 'D. Somewhat unfavorable', 'E. Very unfavorable']","{'choice_format': 'letters', 'direction_format': 'descending', 'response_format': 'option_text'}","{'A': 5, 'B': 4, 'C': 3, 'D': 2, 'E': 1}","{'Brazil': 0.31329113924050633, 'France': 0.4025, 'Germany': 0.358695652173913, 'India': 0.2420212765957447, 'Indonesia': 0.6675257731958764, 'Japan': 0.3014705882352941, 'Jordan': 0.6868686868686869, 'Lebanon': 0.595, 'Mexico': 0.2282608695652174, 'Nigeria': 0.49166666666666664, 'Pakistan': 0.7135416666666666, 'Poland': 0.34226190476190477, 'Russia': 0.4466292134831461, 'Turkey': 0.5105263157894737, 'United States': 0.4518072289156626}"
38,"Your task is to carefully evaluate the question and options provided by the user and respond only with the most appropriate option's identifier (e.g., a letter like 'A', or a number like '1'). Do not explain your reasoning, add any additional text, or provide context. Only respond with the choice's identifier.","Now I'm going to read a list of political leaders.  For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...U.S. Presidential candidate Barack Obama","['No confidence at all', 'Not too much confidence', 'Some confidence', 'A lot of confidence']","['1.', '2.', '3.', '4.']","['1. No confidence at all', '2. Not too much confidence', '3. Some confidence', '4. A lot of confidence']","{'choice_format': 'numbers', 'direction_format': 'ascending', 'response_format': 'identifier_only'}","{'1': 1, '2': 2, '3': 3, '4': 4}","{'Brazil': 0.33333333333333337, 'France': 0.6127946127946128, 'Germany': 0.6595744680851063, 'India': 0.4423076923076923, 'Indonesia': 0.40277777777777785, 'Japan': 0.6333333333333333, 'Jordan': 0.2845528455284553, 'Lebanon': 0.2921810699588477, 'Mexico': 0.31840796019900497, 'Nigeria': 0.5022222222222222, 'Pakistan': 0.15315315315315314, 'Poland': 0.49479166666666663, 'Russia': 0.4266666666666667, 'Turkey': 0.10769230769230771, 'United States': 0.5354609929078014}"
38,"Your task is to carefully evaluate the question and options provided by the user and respond only with the full text of the most appropriate option. Do not explain your reasoning, add any additional text, or provide context. Only respond with the chosen option's text.","Now I'm going to read a list of political leaders.  For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...U.S. Presidential candidate Barack Obama","['No confidence at all', 'Not too much confidence', 'Some confidence', 'A lot of confidence']","['1.', '2.', '3.', '4.']","['1. No confidence at all', '2. Not too much confidence', '3. Some confidence', '4. A lot of confidence']","{'choice_format': 'numbers', 'direction_format': 'ascending', 'response_format': 'option_text'}","{'1': 1, '2': 2, '3': 3, '4': 4}","{'Brazil': 0.33333333333333337, 'France': 0.6127946127946128, 'Germany': 0.6595744680851063, 'India': 0.4423076923076923, 'Indonesia': 0.40277777777777785, 'Japan': 0.6333333333333333, 'Jordan': 0.2845528455284553, 'Lebanon': 0.2921810699588477, 'Mexico': 0.31840796019900497, 'Nigeria': 0.5022222222222222, 'Pakistan': 0.15315315315315314, 'Poland': 0.49479166666666663, 'Russia': 0.4266666666666667, 'Turkey': 0.10769230769230771, 'United States': 0.5354609929078014}"
38,"Your task is to carefully evaluate the question and options provided by the user and respond only with the most appropriate option's identifier (e.g., a letter like 'A', or a number like '1'). Do not explain your reasoning, add any additional text, or provide context. Only respond with the choice's identifier.","Now I'm going to read a list of political leaders.  For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...U.S. Presidential candidate Barack Obama","['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all']","['1.', '2.', '3.', '4.']","['1. A lot of confidence', '2. Some confidence', '3. Not too much confidence', '4. No confidence at all']","{'choice_format': 'numbers', 'direction_format': 'descending', 'response_format': 'identifier_only'}","{'1': 4, '2': 3, '3': 2, '4': 1}","{'Brazil': 0.33333333333333337, 'France': 0.6127946127946128, 'Germany': 0.6595744680851063, 'India': 0.4423076923076923, 'Indonesia': 0.40277777777777785, 'Japan': 0.6333333333333333, 'Jordan': 0.2845528455284553, 'Lebanon': 0.2921810699588477, 'Mexico': 0.31840796019900497, 'Nigeria': 0.5022222222222222, 'Pakistan': 0.15315315315315314, 'Poland': 0.49479166666666663, 'Russia': 0.4266666666666667, 'Turkey': 0.10769230769230771, 'United States': 0.5354609929078014}"
38,"Your task is to carefully evaluate the question and options provided by the user and respond only with the full text of the most appropriate option. Do not explain your reasoning, add any additional text, or provide context. Only respond with the chosen option's text.","Now I'm going to read a list of political leaders.  For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...U.S. Presidential candidate Barack Obama","['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all']","['1.', '2.', '3.', '4.']","['1. A lot of confidence', '2. Some confidence', '3. Not too much confidence', '4. No confidence at all']","{'choice_format': 'numbers', 'direction_format': 'descending', 'response_format': 'option_text'}","{'1': 4, '2': 3, '3': 2, '4': 1}","{'Brazil': 0.33333333333333337, 'France': 0.6127946127946128, 'Germany': 0.6595744680851063, 'India': 0.4423076923076923, 'Indonesia': 0.40277777777777785, 'Japan': 0.6333333333333333, 'Jordan': 0.2845528455284553, 'Lebanon': 0.2921810699588477, 'Mexico': 0.31840796019900497, 'Nigeria': 0.5022222222222222, 'Pakistan': 0.15315315315315314, 'Poland': 0.49479166666666663, 'Russia': 0.4266666666666667, 'Turkey': 0.10769230769230771, 'United States': 0.5354609929078014}"
38,"Your task is to carefully evaluate the question and options provided by the user and respond only with the most appropriate option's identifier (e.g., a letter like 'A', or a number like '1'). Do not explain your reasoning, add any additional text, or provide context. Only respond with the choice's identifier.","Now I'm going to read a list of political leaders.  For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...U.S. Presidential candidate Barack Obama","['No confidence at all', 'Not too much confidence', 'Some confidence', 'A lot of confidence']","['A.', 'B.', 'C.', 'D.']","['A. No confidence at all', 'B. Not too much confidence', 'C. Some confidence', 'D. A lot of confidence']","{'choice_format': 'letters', 'direction_format': 'ascending', 'response_format': 'identifier_only'}","{'A': 1, 'B': 2, 'C': 3, 'D': 4}","{'Brazil': 0.33333333333333337, 'France': 0.6127946127946128, 'Germany': 0.6595744680851063, 'India': 0.4423076923076923, 'Indonesia': 0.40277777777777785, 'Japan': 0.6333333333333333, 'Jordan': 0.2845528455284553, 'Lebanon': 0.2921810699588477, 'Mexico': 0.31840796019900497, 'Nigeria': 0.5022222222222222, 'Pakistan': 0.15315315315315314, 'Poland': 0.49479166666666663, 'Russia': 0.4266666666666667, 'Turkey': 0.10769230769230771, 'United States': 0.5354609929078014}"
38,"Your task is to carefully evaluate the question and options provided by the user and respond only with the full text of the most appropriate option. Do not explain your reasoning, add any additional text, or provide context. Only respond with the chosen option's text.","Now I'm going to read a list of political leaders.  For each, tell me how much confidence you have in each leader to do the right thing regarding world affairs - a lot of confidence, some confidence, not too much confidence, or no confidence at all?...U.S. Presidential candidate Barack Obama","['No confidence at all', 'Not too much confidence', 'Some confidence', 'A lot of confidence']","['A.', 'B.', 'C.', 'D.']","['A. No confidence at all', 'B. Not too much confidence', 'C. Some confidence', 'D. A lot of confidence']","{'choice_format': 'letters', 'direction_format': 'ascending', 'response_format': 'option_text'}","{'A': 1, 'B': 2, 'C': 3, 'D': 4}","{'Brazil': 0.33333333333333337, 'France': 0.6127946127946128, 'Germany': 0.6595744680851063, 'India': 0.4423076923076923, 'Indonesia': 0.40277777777777785, 'Japan': 0.6333333333333333, 'Jordan': 0.2845528455284553, 'Lebanon': 0.2921810699588477, 'Mexico': 0.31840796019900497, 'Nigeria': 0.5022222222222222, 'Pakistan': 0.15315315315315314, 'Poland': 0.49479166666666663, 'Russia': 0.4266666666666667, 'Turkey': 0.10769230769230771, 'United States': 0.5354609929078014}"
